secteur,timestamp,psi_instant
T70744A,2025-01-01 00:01:51,0.0
T70744A,2025-01-01 00:01:52,0.0
T70744A,2025-01-01 00:01:53,0.0
T70744A,2025-01-01 00:01:54,0.0
T70744A,2025-01-01 00:01:55,0.0
T70744A,2025-01-01 00:01:56,2.0548456698259465
T70744A,2025-01-01 00:01:57,0.0
T70744A,2025-01-01 00:01:58,1.7984485905390366
T70744A,2025-01-01 00:01:59,0.0
T70744A,2025-01-01 00:02:00,0.0
T70744A,2025-01-01 00:02:01,0.0
T70744A,2025-01-01 00:02:02,1.7636153663376686
T70744A,2025-01-01 00:02:03,1.660981932549643
T70744A,2025-01-01 00:02:04,1.5114531251958374
T70744A,2025-01-01 00:02:05,0.0
T70744A,2025-01-01 00:02:06,1.638607767770673
T70744A,2025-01-01 00:02:07,0.0
T70744A,2025-01-01 00:02:08,0.0
T70744A,2025-01-01 00:02:09,0.43579033268680234
T70744A,2025-01-01 00:02:10,0.0
T70744A,2025-01-01 00:02:11,1.1933414405139964
T70744A,2025-01-01 00:02:12,2.896837561327
T70744A,2025-01-01 00:02:13,0.0
T70744A,2025-01-01 00:02:14,0.0
T70744A,2025-01-01 00:02:15,0.0
T70744A,2025-01-01 00:02:16,0.0
T70744A,2025-01-01 00:02:17,1.089450492925219
T70744A,2025-01-01 00:02:18,0.0
T70744A,2025-01-01 00:02:19,0.0
T70744A,2025-01-01 00:02:20,0.0
T70744A,2025-01-01 00:02:21,2.821352950789348
T70744A,2025-01-01 00:02:22,0.0
T70744A,2025-01-01 00:02:23,0.0
T70744A,2025-01-01 00:02:24,0.0
T70744A,2025-01-01 00:02:25,0.0
T70744A,2025-01-01 00:02:26,0.0
T70744A,2025-01-01 00:02:27,4.178818370866465
T70744A,2025-01-01 00:02:28,12.331102177944707
T70744A,2025-01-01 00:02:29,0.0
T70744A,2025-01-01 00:02:30,0.0
T70744A,2025-01-01 00:02:31,0.4455425846558218
T70744A,2025-01-01 00:02:32,0.0
T70744A,2025-01-01 00:02:33,0.0
T70744A,2025-01-01 00:02:34,0.0
T70744A,2025-01-01 00:02:35,1.3515328266549949
T70744A,2025-01-01 00:02:36,0.8479973629597273
T70744A,2025-01-01 00:02:37,0.0
T70744A,2025-01-01 00:02:38,2.6127839365312373
T70744A,2025-01-01 00:02:39,2.620675418897031
T70744A,2025-01-01 00:02:40,0.6507660535147539
T70744A,2025-01-01 00:02:41,10.411422866054316
T70744A,2025-01-01 00:02:42,3.792830660370615
T70744A,2025-01-01 00:02:43,0.0
T70744A,2025-01-01 00:02:44,0.0
T70744A,2025-01-01 00:02:45,0.0
T70744A,2025-01-01 00:02:46,0.0
T70744A,2025-01-01 00:02:47,0.0
T70744A,2025-01-01 00:02:48,0.0
T70744A,2025-01-01 00:02:49,2.6211277260609
T70744A,2025-01-01 00:02:50,0.0
T70744A,2025-01-01 00:02:51,0.0
T70744A,2025-01-01 00:02:52,0.0
T70744A,2025-01-01 00:02:53,0.0
T70744A,2025-01-01 00:02:54,0.0
T70744A,2025-01-01 00:02:55,0.0
T70744A,2025-01-01 00:02:56,2.355110652027713
T70744A,2025-01-01 00:02:57,0.0
T70744A,2025-01-01 00:02:58,0.0
T70744A,2025-01-01 00:02:59,1.843547045054808
T70744A,2025-01-01 00:03:00,4.071864828550497
T70744A,2025-01-01 00:03:01,2.560972365832857
T70744A,2025-01-01 00:03:02,2.7302991566941093
T70744A,2025-01-01 00:03:03,0.454673356160672
T70744A,2025-01-01 00:03:04,1.0158499433192707
T70744A,2025-01-01 00:03:05,0.0
T70744A,2025-01-01 00:03:06,1.414527753217618
T70744A,2025-01-01 00:03:07,0.0
T70744A,2025-01-01 00:03:08,2.841068424347538
T70744A,2025-01-01 00:03:09,0.0
T70744A,2025-01-01 00:03:10,0.0
T70744A,2025-01-01 00:03:11,0.0
T70744A,2025-01-01 00:03:12,0.5890914213939354
T70744A,2025-01-01 00:03:13,0.0
T70744A,2025-01-01 00:03:14,0.0
T70744A,2025-01-01 00:03:15,0.0
T70744A,2025-01-01 00:03:16,2.0397896959212156
T70744A,2025-01-01 00:03:17,1.807908203061178
T70744A,2025-01-01 00:03:18,3.452865445908547
T70744A,2025-01-01 00:03:19,26.108081871884917
T70744A,2025-01-01 00:03:20,0.0
T70744A,2025-01-01 00:03:21,0.0
T70744A,2025-01-01 00:03:22,4.016860968341369
T70744A,2025-01-01 00:03:23,0.25667582581457704
T70744A,2025-01-01 00:03:24,0.0
T70744A,2025-01-01 00:03:25,0.0
T70744A,2025-01-01 00:03:26,0.0
T70744A,2025-01-01 00:03:27,0.0
T70744A,2025-01-01 00:03:28,0.0
T70744A,2025-01-01 00:03:29,0.0
T70744A,2025-01-01 00:03:30,10.921859520102196
T70744A,2025-01-01 00:03:31,0.0
T70744A,2025-01-01 00:03:32,0.0
T70744A,2025-01-01 00:03:33,0.0
T70744A,2025-01-01 00:03:34,3.9937080158464875
T70744A,2025-01-01 00:03:35,0.0
T70744A,2025-01-01 00:03:36,0.0
T70744A,2025-01-01 00:03:37,0.0
T70744A,2025-01-01 00:03:38,0.017220696184374572
T70744A,2025-01-01 00:03:39,0.0
T70744A,2025-01-01 00:03:40,0.0
T70744A,2025-01-01 00:03:41,0.0
T70744A,2025-01-01 00:03:42,3.62957189774463
T70744A,2025-01-01 00:03:43,3.279381701267205
T70744A,2025-01-01 00:03:44,0.0
T70744A,2025-01-01 00:03:45,12.109971262035769
T70744A,2025-01-01 00:03:46,0.0
T70744A,2025-01-01 00:03:47,0.0
T70744A,2025-01-01 00:03:48,5.748810058235466
T70744A,2025-01-01 00:03:49,0.0
T70744A,2025-01-01 00:03:50,0.0
T70744A,2025-01-01 00:03:51,0.0
T70744A,2025-01-01 00:03:52,0.23868683293189846
T70744A,2025-01-01 00:03:53,0.0
T70744A,2025-01-01 00:03:54,0.0
T70744A,2025-01-01 00:03:55,0.0
T70744A,2025-01-01 00:03:56,1.2023057744049823
T70744A,2025-01-01 00:03:57,2.9081777080975204
T70744A,2025-01-01 00:03:58,0.0
T70744A,2025-01-01 00:03:59,0.0
T70744A,2025-01-01 00:04:00,0.0
T70744A,2025-01-01 00:04:01,0.0
T70744A,2025-01-01 00:04:02,5.3468721003844575
T70744A,2025-01-01 00:04:03,0.38408528799981356
T70744A,2025-01-01 00:04:04,0.0
T70744A,2025-01-01 00:04:05,0.0
T70744A,2025-01-01 00:04:06,0.0
T70744A,2025-01-01 00:04:07,1.7846465139785699
T70744A,2025-01-01 00:04:08,0.0
T70744A,2025-01-01 00:04:09,4.4914379142679
T70744A,2025-01-01 00:04:10,0.0
T70744A,2025-01-01 00:04:11,0.0
T70744A,2025-01-01 00:04:12,3.812073188277755
T70744A,2025-01-01 00:04:13,2.225060186558774
T70744A,2025-01-01 00:04:14,0.0
T70744A,2025-01-01 00:04:15,0.0
T70744A,2025-01-01 00:04:16,4.243059699405665
T70744A,2025-01-01 00:04:17,0.0
T70744A,2025-01-01 00:04:18,0.0
T70744A,2025-01-01 00:04:19,1.7014749179945439
T70744A,2025-01-01 00:04:20,0.0
T70744A,2025-01-01 00:04:21,5.280400726428248
T70744A,2025-01-01 00:04:22,6.7931618456497835
T70744A,2025-01-01 00:04:23,2.087727378717369
T70744A,2025-01-01 00:04:24,5.364980540885275
T70744A,2025-01-01 00:04:25,0.0
T70744A,2025-01-01 00:04:26,0.0
T70744A,2025-01-01 00:04:27,0.0
T70744A,2025-01-01 00:04:28,0.0
T70744A,2025-01-01 00:04:29,0.0
T70744A,2025-01-01 00:04:30,0.0
T70744A,2025-01-01 00:04:31,0.0
T70744A,2025-01-01 00:04:32,0.0
T70744A,2025-01-01 00:04:33,0.0
T70744A,2025-01-01 00:04:34,0.22915899513638457
T70744A,2025-01-01 00:04:35,0.0
T70744A,2025-01-01 00:04:36,0.5761709248083292
T70744A,2025-01-01 00:04:37,3.829052979736958
T70744A,2025-01-01 00:04:38,0.0
T70744A,2025-01-01 00:04:39,0.0
T70744A,2025-01-01 00:04:40,0.0
T70744A,2025-01-01 00:04:41,0.0
T70744A,2025-01-01 00:04:42,8.851501607597495
T70744A,2025-01-01 00:04:43,0.0
T70744A,2025-01-01 00:04:44,0.0
T70744A,2025-01-01 00:04:45,4.357273857117545
T70744A,2025-01-01 00:04:46,0.0
T70744A,2025-01-01 00:04:47,13.018677193221874
T70744A,2025-01-01 00:04:48,0.0
T70744A,2025-01-01 00:04:49,9.187267567685318
T70744A,2025-01-01 00:04:50,2.6995747498050515
T70744A,2025-01-01 00:04:51,0.0
T70744A,2025-01-01 00:04:52,1.2947080200578232
T70744A,2025-01-01 00:04:53,0.0
T70744A,2025-01-01 00:04:54,0.0
T70744A,2025-01-01 00:04:55,1.2594413756843623
T70744A,2025-01-01 00:04:56,0.0
T70744A,2025-01-01 00:04:57,0.0
T70744A,2025-01-01 00:04:58,0.0
T70744A,2025-01-01 00:04:59,0.0
T70744A,2025-01-01 00:05:00,3.690484182583537
T70744A,2025-01-01 00:05:01,0.9606575369867204
T70744A,2025-01-01 00:05:02,0.0
T70744A,2025-01-01 00:05:03,0.0
T70744A,2025-01-01 00:05:04,0.0
T70744A,2025-01-01 00:05:05,0.25238491016914016
T70744A,2025-01-01 00:05:06,0.8808814769545531
T70744A,2025-01-01 00:05:07,0.0
T70744A,2025-01-01 00:05:08,0.0
T70744A,2025-01-01 00:05:09,0.0
T70744A,2025-01-01 00:05:10,1.4280429700114579
T70744A,2025-01-01 00:05:11,0.0
T70744A,2025-01-01 00:05:12,0.07505440453983904
T70744A,2025-01-01 00:05:13,0.0
T70744A,2025-01-01 00:05:14,0.0
T70744A,2025-01-01 00:05:15,0.0
T70744A,2025-01-01 00:05:16,3.4943692214244586
T70744A,2025-01-01 00:05:17,0.0
T70744A,2025-01-01 00:05:18,4.022303410920034
T70744A,2025-01-01 00:05:19,0.0
T70744A,2025-01-01 00:05:20,2.62061428870307
T70744A,2025-01-01 00:05:21,0.17722411137665184
T70744A,2025-01-01 00:05:22,0.0
T70744A,2025-01-01 00:05:23,6.39661265318586
T70744A,2025-01-01 00:05:24,0.0
T70744A,2025-01-01 00:05:25,0.0
T70744A,2025-01-01 00:05:26,1.401802739420201
T70744A,2025-01-01 00:05:27,0.0
T70744A,2025-01-01 00:05:28,2.922755178347728
T70744A,2025-01-01 00:05:29,4.6465263681882325
T70744A,2025-01-01 00:05:30,0.0
T70744A,2025-01-01 00:05:31,0.0
T70744A,2025-01-01 00:05:32,6.219360439079835
T70744A,2025-01-01 00:05:33,0.0
T70744A,2025-01-01 00:05:34,0.0
T70744A,2025-01-01 00:05:35,0.0
T70744A,2025-01-01 00:05:36,0.0
T70744A,2025-01-01 00:05:37,0.0
T70744A,2025-01-01 00:05:38,0.0
T70744A,2025-01-01 00:05:39,0.0
T70744A,2025-01-01 00:05:40,0.0
T70744A,2025-01-01 00:05:41,3.4410702629411944
T70744A,2025-01-01 00:05:42,0.0
T70744A,2025-01-01 00:05:43,0.0
T70744A,2025-01-01 00:05:44,0.0
T70744A,2025-01-01 00:05:45,0.0
T70744A,2025-01-01 00:05:46,0.0
T70744A,2025-01-01 00:05:47,0.0
T70744A,2025-01-01 00:05:48,0.010699913426470947
T70744A,2025-01-01 00:05:49,0.0
T70744A,2025-01-01 00:05:50,0.0
T70744A,2025-01-01 00:05:51,2.20855368511615
T70744A,2025-01-01 00:05:52,0.0
T70744A,2025-01-01 00:05:53,2.851131971283827
T70744A,2025-01-01 00:05:54,0.0
T70744A,2025-01-01 00:05:55,0.0
T70744A,2025-01-01 00:05:56,0.0
T70744A,2025-01-01 00:05:57,0.1990064047716433
T70744A,2025-01-01 00:05:58,0.0
T70744A,2025-01-01 00:05:59,0.15856780367122703
T70744A,2025-01-01 00:06:00,0.0
T70744A,2025-01-01 00:06:01,0.0
T70744A,2025-01-01 00:06:02,0.0
T70744A,2025-01-01 00:06:03,0.0
T70744A,2025-01-01 00:06:04,2.8121573308094154
T70744A,2025-01-01 00:06:05,6.892242795800935
T70744A,2025-01-01 00:06:06,0.0
T70744A,2025-01-01 00:06:07,8.87383710422365
T70744A,2025-01-01 00:06:08,0.0
T70744A,2025-01-01 00:06:09,0.0
T70744A,2025-01-01 00:06:10,0.0
T70744A,2025-01-01 00:06:11,0.0
T70744A,2025-01-01 00:06:12,0.0
T70744A,2025-01-01 00:06:13,4.724631587938965
T70744A,2025-01-01 00:06:14,0.42661034663948666
T70744A,2025-01-01 00:06:15,1.9286454031816898
T70744A,2025-01-01 00:06:16,0.0
T70744A,2025-01-01 00:06:17,0.0
T70744A,2025-01-01 00:06:18,0.0
T70744A,2025-01-01 00:06:19,0.7255477931295564
T70744A,2025-01-01 00:06:20,0.22809448119148995
T70744A,2025-01-01 00:06:21,0.0
T70744A,2025-01-01 00:06:22,8.012691958850118
T70744A,2025-01-01 00:06:23,5.1172289308339876
T70744A,2025-01-01 00:06:24,0.0
T70744A,2025-01-01 00:06:25,1.4785839191974297
T70744A,2025-01-01 00:06:26,0.0
T70744A,2025-01-01 00:06:27,0.0
T70744A,2025-01-01 00:06:28,0.0
T70744A,2025-01-01 00:06:29,0.0
T70744A,2025-01-01 00:06:30,0.34737070996218605
T70744A,2025-01-01 00:06:31,0.0
T70744A,2025-01-01 00:06:32,0.0
T70744A,2025-01-01 00:06:33,0.0
T70744A,2025-01-01 00:06:34,0.0
T70744A,2025-01-01 00:06:35,1.0078603634656884
T70744A,2025-01-01 00:06:36,0.0
T70744A,2025-01-01 00:06:37,4.120972189761055
T70744A,2025-01-01 00:06:38,0.0
T70744A,2025-01-01 00:06:39,0.0
T70744A,2025-01-01 00:06:40,0.0
T70744A,2025-01-01 00:06:41,0.0
T70744A,2025-01-01 00:06:42,0.0
T70744A,2025-01-01 00:06:43,0.0
T70744A,2025-01-01 00:06:44,0.0
T70744A,2025-01-01 00:06:45,0.0
T70744A,2025-01-01 00:06:46,7.0626008451052105
T70744A,2025-01-01 00:06:47,2.8317880081655
T70744A,2025-01-01 00:06:48,2.0125454460092187
T70744A,2025-01-01 00:06:49,0.0
T70744A,2025-01-01 00:06:50,0.0
T70744A,2025-01-01 00:06:51,0.0
T70744A,2025-01-01 00:06:52,0.0
T70744A,2025-01-01 00:06:53,0.0
T70744A,2025-01-01 00:06:54,2.162120902460648
T70744A,2025-01-01 00:06:55,0.0
T70744A,2025-01-01 00:06:56,0.0
T70744A,2025-01-01 00:06:57,0.0
T70744A,2025-01-01 00:06:58,0.0
T70744A,2025-01-01 00:06:59,0.0
T70744A,2025-01-01 00:07:00,2.452758117800312
T70744A,2025-01-01 00:07:01,0.0
T70744A,2025-01-01 00:07:02,2.594658878417956
T70744A,2025-01-01 00:07:03,1.0690740345314529
T70744A,2025-01-01 00:07:04,0.23704252380348756
T70744A,2025-01-01 00:07:05,0.0
T70744A,2025-01-01 00:07:06,0.0
T70744A,2025-01-01 00:07:07,0.0
T70744A,2025-01-01 00:07:08,0.0
T70744A,2025-01-01 00:07:09,0.0
T70744A,2025-01-01 00:07:10,1.855194706075555
T70744A,2025-01-01 00:07:11,0.0
T70744A,2025-01-01 00:07:12,0.0
T70744A,2025-01-01 00:07:13,0.0
T70744A,2025-01-01 00:07:14,5.8327685726567235
T70744A,2025-01-01 00:07:15,0.0
T70744A,2025-01-01 00:07:16,0.0
T70744A,2025-01-01 00:07:17,0.0
T70744A,2025-01-01 00:07:18,0.0
T70744A,2025-01-01 00:07:19,0.032379812395710895
T70744A,2025-01-01 00:07:20,0.0
T70744A,2025-01-01 00:07:21,0.0
T70744A,2025-01-01 00:07:22,0.9214862874127778
T70744A,2025-01-01 00:07:23,0.0
T70744A,2025-01-01 00:07:24,0.0
T70744A,2025-01-01 00:07:25,0.0
T70744A,2025-01-01 00:07:26,0.0
T70744A,2025-01-01 00:07:27,0.0
T70744A,2025-01-01 00:07:28,0.0
T70744A,2025-01-01 00:07:29,0.0
T70744A,2025-01-01 00:07:30,0.0
T70744A,2025-01-01 00:07:31,0.0
T70744A,2025-01-01 00:07:32,5.295054499419718
T70744A,2025-01-01 00:07:33,4.967570135647093
T70744A,2025-01-01 00:07:34,0.0
T70744A,2025-01-01 00:07:35,0.0
T70744A,2025-01-01 00:07:36,0.0
T70744A,2025-01-01 00:07:37,4.476345193801875
T70744A,2025-01-01 00:07:38,0.0
T70744A,2025-01-01 00:07:39,0.0
T70744A,2025-01-01 00:07:40,3.3812808214744243
T70744A,2025-01-01 00:07:41,0.0
T70744A,2025-01-01 00:07:42,0.09646224587041205
T70744A,2025-01-01 00:07:43,0.0
T70744A,2025-01-01 00:07:44,0.0
T70744A,2025-01-01 00:07:45,0.0
T70744A,2025-01-01 00:07:46,2.9699529160559295
T70744A,2025-01-01 00:07:47,5.62978459686669
T70744A,2025-01-01 00:07:48,0.0
T70744A,2025-01-01 00:07:49,0.0
T70744A,2025-01-01 00:07:50,0.0
T70744A,2025-01-01 00:07:51,0.0
T70744A,2025-01-01 00:07:52,2.1326276615370925
T70744A,2025-01-01 00:07:53,2.2261976759913513
T70744A,2025-01-01 00:07:54,3.6282245265339372
T70744A,2025-01-01 00:07:55,0.0
T70744A,2025-01-01 00:07:56,0.8181937113708598
T70744A,2025-01-01 00:07:57,0.0
T70744A,2025-01-01 00:07:58,0.0
T70744A,2025-01-01 00:07:59,0.0
T70744A,2025-01-01 00:08:00,0.0
T70744A,2025-01-01 00:08:01,0.0
T70744A,2025-01-01 00:08:02,4.4801802205412455
T70744A,2025-01-01 00:08:03,0.0
T70744A,2025-01-01 00:08:04,0.09629915650477755
T70744A,2025-01-01 00:08:05,0.0
T70744A,2025-01-01 00:08:06,0.5505063933902249
T70744A,2025-01-01 00:08:07,0.0
T70744A,2025-01-01 00:08:08,0.0
T70744A,2025-01-01 00:08:09,1.7529041951079225
T70744A,2025-01-01 00:08:10,1.4775856278749218
T70744A,2025-01-01 00:08:11,0.0
T70744A,2025-01-01 00:08:12,0.0
T70744A,2025-01-01 00:08:13,0.0
T70744A,2025-01-01 00:08:14,0.0
T70744A,2025-01-01 00:08:15,0.0
T70744A,2025-01-01 00:08:16,0.19236002598058602
T70744A,2025-01-01 00:08:17,1.6099739975434675
T70744A,2025-01-01 00:08:18,0.0
T70744A,2025-01-01 00:08:19,0.848372767165889
T70744A,2025-01-01 00:08:20,0.0
T70744A,2025-01-01 00:08:21,0.0
T70744A,2025-01-01 00:08:22,0.0
T70744A,2025-01-01 00:08:23,0.0
T70744A,2025-01-01 00:08:24,0.0
T70744A,2025-01-01 00:08:25,0.0
T70744A,2025-01-01 00:08:26,0.0
T70744A,2025-01-01 00:08:27,1.6389752989021154
T70744A,2025-01-01 00:08:28,0.7392417051294974
T70744A,2025-01-01 00:08:29,0.0
T70744A,2025-01-01 00:08:30,0.6599420316685015
T70744A,2025-01-01 00:08:31,2.804880223401223
T70744A,2025-01-01 00:08:32,0.0
T70744A,2025-01-01 00:08:33,4.499481047072905
T70744A,2025-01-01 00:08:34,0.0
T70744A,2025-01-01 00:08:35,0.0
T70744A,2025-01-01 00:08:36,0.0
T70744A,2025-01-01 00:08:37,0.0
T70744A,2025-01-01 00:08:38,0.39771984266352806
T70744A,2025-01-01 00:08:39,0.0
T70744A,2025-01-01 00:08:40,0.0
T70744A,2025-01-01 00:08:41,0.0
T70744A,2025-01-01 00:08:42,0.0
T70744A,2025-01-01 00:08:43,0.0
T70744A,2025-01-01 00:08:44,0.0
T70744A,2025-01-01 00:08:45,0.0
T70744A,2025-01-01 00:08:46,0.0
T70744A,2025-01-01 00:08:47,4.5454880260897355
T70744A,2025-01-01 00:08:48,0.7175900786797903
T70744A,2025-01-01 00:08:49,0.0
T70744A,2025-01-01 00:08:50,0.3099814262604355
T70744A,2025-01-01 00:08:51,0.0
T70744A,2025-01-01 00:08:52,2.45152011379083
T70744A,2025-01-01 00:08:53,2.814263866113713
T70744A,2025-01-01 00:08:54,0.0
T70744A,2025-01-01 00:08:55,0.0
T70744A,2025-01-01 00:08:56,0.0
T70744A,2025-01-01 00:08:57,0.7297291042995847
T70744A,2025-01-01 00:08:58,0.0
T70744A,2025-01-01 00:08:59,0.0
T70744A,2025-01-01 00:09:00,0.0
T70744A,2025-01-01 00:09:01,5.074732302733591
T70744A,2025-01-01 00:09:02,0.0
T70744A,2025-01-01 00:09:03,0.0
T70744A,2025-01-01 00:09:04,0.0
T70744A,2025-01-01 00:09:05,1.4919504957911935
T70744A,2025-01-01 00:09:06,0.0
T70744A,2025-01-01 00:09:07,1.591146664005547
T70744A,2025-01-01 00:09:08,0.0
T70744A,2025-01-01 00:09:09,0.0
T70744A,2025-01-01 00:09:10,0.0
T70744A,2025-01-01 00:09:11,0.0
T70744A,2025-01-01 00:09:12,0.0
T70744A,2025-01-01 00:09:13,2.228139191734462
T70744A,2025-01-01 00:09:14,0.0
T70744A,2025-01-01 00:09:15,0.9621980060762
T70744A,2025-01-01 00:09:16,0.0
T70744A,2025-01-01 00:09:17,0.0
T70744A,2025-01-01 00:09:18,0.0
T70744A,2025-01-01 00:09:19,1.8917309465916061
T70744A,2025-01-01 00:09:20,0.0
T70744A,2025-01-01 00:09:21,0.0
T70744A,2025-01-01 00:09:22,0.5165986174894244
T70744A,2025-01-01 00:09:23,3.1964260970271074
T70744A,2025-01-01 00:09:24,0.0
T70744A,2025-01-01 00:09:25,1.5080924605712804
T70744A,2025-01-01 00:09:26,0.0
T70744A,2025-01-01 00:09:27,0.0
T70744A,2025-01-01 00:09:28,4.273312287393325
T70744A,2025-01-01 00:09:29,0.0
T70744A,2025-01-01 00:09:30,3.692096894631086
T70744A,2025-01-01 00:09:31,0.0
T70744A,2025-01-01 00:09:32,0.0
T70744A,2025-01-01 00:09:33,11.055690055048075
T70744A,2025-01-01 00:09:34,0.0
T70744A,2025-01-01 00:09:35,0.0
T70744A,2025-01-01 00:09:36,0.0
T70744A,2025-01-01 00:09:37,7.368072035269517
T70744A,2025-01-01 00:09:38,0.0
T70744A,2025-01-01 00:09:39,1.9448838279531222
T70744A,2025-01-01 00:09:40,0.0
T70744A,2025-01-01 00:09:41,0.0
T70744A,2025-01-01 00:09:42,0.15358441765627398
T70744A,2025-01-01 00:09:43,0.0
T70744A,2025-01-01 00:09:44,0.0
T70744A,2025-01-01 00:09:45,0.0
T70744A,2025-01-01 00:09:46,0.0
T70744A,2025-01-01 00:09:47,0.0
T70744A,2025-01-01 00:09:48,0.0
T70744A,2025-01-01 00:09:49,0.0
T70744A,2025-01-01 00:09:50,5.118013094968968
T70744A,2025-01-01 00:09:51,0.0
T70744A,2025-01-01 00:09:52,0.0
T70744A,2025-01-01 00:09:53,1.4012041916681175
